/opt/backwards/IMG/center_2018_10_20_01_53_35_745.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_35_745.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_35_745.jpg,0.3,0,0,10.50235
/opt/backwards/IMG/center_2018_10_20_01_53_35_822.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_35_822.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_35_822.jpg,0.5000001,0,0,10.36125
/opt/backwards/IMG/center_2018_10_20_01_53_35_898.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_35_898.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_35_898.jpg,0.5821495,0,0,10.21943
/opt/backwards/IMG/center_2018_10_20_01_53_35_977.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_35_977.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_35_977.jpg,0.3438778,0,0,10.14768
/opt/backwards/IMG/center_2018_10_20_01_53_36_046.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_046.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_046.jpg,0.1362026,0,0,10.08554
/opt/backwards/IMG/center_2018_10_20_01_53_36_121.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_121.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_121.jpg,0,0,0,9.990815
/opt/backwards/IMG/center_2018_10_20_01_53_36_192.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_192.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_192.jpg,0,0,0,9.928791
/opt/backwards/IMG/center_2018_10_20_01_53_36_264.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_264.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_264.jpg,0,0,0,9.848585
/opt/backwards/IMG/center_2018_10_20_01_53_36_339.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_339.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_339.jpg,0,0,0,9.769329
/opt/backwards/IMG/center_2018_10_20_01_53_36_406.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_406.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_406.jpg,0,0,0,9.710373
/opt/backwards/IMG/center_2018_10_20_01_53_36_487.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_487.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_487.jpg,0,0,0,9.632324
/opt/backwards/IMG/center_2018_10_20_01_53_36_565.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_565.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_565.jpg,0,0,0,9.554904
/opt/backwards/IMG/center_2018_10_20_01_53_36_640.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_640.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_640.jpg,0,0,0,9.478106
/opt/backwards/IMG/center_2018_10_20_01_53_36_719.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_719.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_719.jpg,-0.0125,0,0,9.401873
/opt/backwards/IMG/center_2018_10_20_01_53_36_792.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_792.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_792.jpg,-0.0375,0,0,9.325723
/opt/backwards/IMG/center_2018_10_20_01_53_36_870.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_870.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_870.jpg,-0.0375,0,0,9.269319
/opt/backwards/IMG/center_2018_10_20_01_53_36_949.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_36_949.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_36_949.jpg,-0.0375,0,0,9.194735
/opt/backwards/IMG/center_2018_10_20_01_53_37_023.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_023.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_023.jpg,-0.025,0.1220913,0,9.170855
/opt/backwards/IMG/center_2018_10_20_01_53_37_092.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_092.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_092.jpg,0,0.3282359,0,9.287132
/opt/backwards/IMG/center_2018_10_20_01_53_37_163.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_163.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_163.jpg,0.03125,0.5412841,0,9.666342
/opt/backwards/IMG/center_2018_10_20_01_53_37_238.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_238.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_238.jpg,0.05,0.5342817,0,10.16238
/opt/backwards/IMG/center_2018_10_20_01_53_37_314.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_314.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_314.jpg,0.05,0.3058913,0,10.45091
/opt/backwards/IMG/center_2018_10_20_01_53_37_387.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_387.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_387.jpg,0.05625,0.08580565,0,10.4946
/opt/backwards/IMG/center_2018_10_20_01_53_37_457.jpg,/opt/backwards/IMG/left_2018_10_20_01_53_37_457.jpg,/opt/backwards/IMG/right_2018_10_20_01_53_37_457.jpg,0.05625,0,0,10.41759
